voltage,value
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,-0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
15v,0.0666666666666652
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,-0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
18v,0.0555555555555642
